drug	organism	mg_per_L	count
Piperacillin-Tazobactam	Acinetobacter lwoffii	16	20
Ticarcillin	Acinetobacter lwoffii	16	78
Tobramycin	Acinetobacter lwoffii	16	19
Ampicillin	Acinetobacter spp	16	515
Ampicillin-Sulbactam (ratio)	Acinetobacter spp	16	83
Aztreonam	Acinetobacter spp	16	18
Cefalothin (a.k.a. Cefalotin)	Acinetobacter spp	16	7
Cefazolin	Acinetobacter spp	16	47
Cefepime	Acinetobacter spp	16	2531
Cefixime	Acinetobacter spp	16	8
Cefotaxime	Acinetobacter spp	16	116
Cefoxitin	Acinetobacter spp	16	309
Cefpirome	Acinetobacter spp	16	11
Ceftazidime	Acinetobacter spp	16	56
Ceftibuten	Acinetobacter spp	16	3
Ceftobiprole	Acinetobacter spp	16	837
Ceftriaxone	Acinetobacter spp	16	1369
Cefuroxime	Acinetobacter spp	16	724
Ciprofloxacin	Acinetobacter spp	16	34
Clinafloxacin	Acinetobacter spp	16	0
Colistin	Acinetobacter spp	16	0
Doripenem	Acinetobacter spp	16	478
Ertapenem	Acinetobacter spp	16	187
Fosfomycin	Acinetobacter spp	16	7
Gatifloxacin	Acinetobacter spp	16	16
Gentamicin	Acinetobacter spp	16	6
Imipenem	Acinetobacter spp	16	1120
Levofloxacin	Acinetobacter spp	16	159
Loracarbef	Acinetobacter spp	16	8
Mecillinam	Acinetobacter spp	16	1
Meropenem	Acinetobacter spp	16	1198
Minocycline	Acinetobacter spp	16	0
Moxifloxacin	Acinetobacter spp	16	4
Netilmicin	Acinetobacter spp	16	0
Nitrofurantoin	Acinetobacter spp	16	1
Norfloxacin	Acinetobacter spp	16	1
Ofloxacin	Acinetobacter spp	16	13
Piperacillin	Acinetobacter spp	16	797
Piperacillin-Tazobactam	Acinetobacter spp	16	459
Sparfloxacin	Acinetobacter spp	16	35
Tetracycline	Acinetobacter spp	16	6
Ticarcillin	Acinetobacter spp	16	820
Tigecycline	Acinetobacter spp	16	0
Tobramycin	Acinetobacter spp	16	9
Trimethoprim-Sulfamethoxazole	Acinetobacter spp	16	102
Amoxicillin	Actinomyces israelii	16	0
Benzylpenicillin	Actinomyces israelii	16	0
Ceftriaxone	Actinomyces israelii	16	0
Ciprofloxacin	Actinomyces israelii	16	45
Clarithromycin	Actinomyces israelii	16	0
Clindamycin	Actinomyces israelii	16	0
Erythromycin	Actinomyces israelii	16	0
Meropenem	Actinomyces israelii	16	0
Rifampicin	Actinomyces israelii	16	0
Tetracycline	Actinomyces israelii	16	0
Amoxicillin	Actinomyces spp	16	0
Benzylpenicillin	Actinomyces spp	16	0
Ceftriaxone	Actinomyces spp	16	0
Ciprofloxacin	Actinomyces spp	16	121
Clarithromycin	Actinomyces spp	16	0
Clindamycin	Actinomyces spp	16	3
Doxycycline	Actinomyces spp	16	9
Erythromycin	Actinomyces spp	16	0
Meropenem	Actinomyces spp	16	0
Rifampicin	Actinomyces spp	16	0
Tetracycline	Actinomyces spp	16	5
Ceftobiprole	Aeromonas hydrophila	16	2
Doripenem	Aeromonas hydrophila	16	1
Ertapenem	Aeromonas hydrophila	16	3
Gentamicin	Aeromonas hydrophila	16	0
Imipenem	Aeromonas hydrophila	16	2
Ofloxacin	Aeromonas hydrophila	16	0
Sparfloxacin	Aeromonas hydrophila	16	0
Tigecycline	Aeromonas hydrophila	16	0
Tobramycin	Aeromonas hydrophila	16	0
Ceftobiprole	Aeromonas spp	16	2
Doripenem	Aeromonas spp	16	1
Ertapenem	Aeromonas spp	16	4
Imipenem	Aeromonas spp	16	6
Cefepime	Alcaligenes xylosoxidans	16	5
Ciprofloxacin	Alcaligenes xylosoxidans	16	0
Doripenem	Alcaligenes xylosoxidans	16	6
Ertapenem	Alcaligenes xylosoxidans	16	1
Gentamicin	Alcaligenes xylosoxidans	16	12
Imipenem	Alcaligenes xylosoxidans	16	2
Amoxicillin	Anaerobic cocci Gram positive	16	5
Ceftriaxone	Anaerobic cocci Gram positive	16	4
Clindamycin	Anaerobic cocci Gram positive	16	4
Doripenem	Anaerobic cocci Gram positive	16	0
Imipenem	Anaerobic cocci Gram positive	16	0
Meropenem	Anaerobic cocci Gram positive	16	0
Metronidazole	Anaerobic cocci Gram positive	16	0
Piperacillin-Tazobactam	Anaerobic cocci Gram positive	16	3
Moxifloxacin	Bacteroides caccae	16	4
Tigecycline	Bacteroides caccae	16	5
Piperacillin	Bacteroides capillosus	16	1
Meropenem	Bacteroides distasonis	16	0
Moxifloxacin	Bacteroides distasonis	16	3
Tigecycline	Bacteroides distasonis	16	3
Amoxicillin	Bacteroides fragilis	16	177
Ampicillin	Bacteroides fragilis	16	123
Benzylpenicillin	Bacteroides fragilis	16	7
Cefoxitin	Bacteroides fragilis	16	330
Ceftazidime	Bacteroides fragilis	16	15
Ceftobiprole	Bacteroides fragilis	16	10
Ceftriaxone	Bacteroides fragilis	16	9
Ciprofloxacin	Bacteroides fragilis	16	65
Clindamycin	Bacteroides fragilis	16	12
Doripenem	Bacteroides fragilis	16	4
Ertapenem	Bacteroides fragilis	16	0
Gatifloxacin	Bacteroides fragilis	16	0
Gemifloxacin	Bacteroides fragilis	16	0
Imipenem	Bacteroides fragilis	16	6
Levofloxacin	Bacteroides fragilis	16	15
Meropenem	Bacteroides fragilis	16	4
Metronidazole	Bacteroides fragilis	16	13
Moxifloxacin	Bacteroides fragilis	16	42
Piperacillin	Bacteroides fragilis	16	12
Piperacillin-Tazobactam	Bacteroides fragilis	16	78
Secnidazole	Bacteroides fragilis	16	5
Sparfloxacin	Bacteroides fragilis	16	3
Ticarcillin	Bacteroides fragilis	16	138
Ticarcillin-Clavulanic acid	Bacteroides fragilis	16	14
Tigecycline	Bacteroides fragilis	16	51
Amoxicillin	Bacteroides fragilis group	16	352
Ampicillin	Bacteroides fragilis group	16	333
Benzylpenicillin	Bacteroides fragilis group	16	168
Cefoxitin	Bacteroides fragilis group	16	257
Ceftazidime	Bacteroides fragilis group	16	16
Ceftobiprole	Bacteroides fragilis group	16	12
Ceftriaxone	Bacteroides fragilis group	16	21
Ciprofloxacin	Bacteroides fragilis group	16	53
Clarithromycin	Bacteroides fragilis group	16	0
Clindamycin	Bacteroides fragilis group	16	6
Doripenem	Bacteroides fragilis group	16	5
Ertapenem	Bacteroides fragilis group	16	0
Erythromycin	Bacteroides fragilis group	16	0
Imipenem	Bacteroides fragilis group	16	3
Levofloxacin	Bacteroides fragilis group	16	18
Meropenem	Bacteroides fragilis group	16	3
Metronidazole	Bacteroides fragilis group	16	19
Moxifloxacin	Bacteroides fragilis group	16	7
Piperacillin	Bacteroides fragilis group	16	168
Piperacillin-Tazobactam	Bacteroides fragilis group	16	165
Quinupristin-Dalfopristin	Bacteroides fragilis group	16	6
Roxithromycin	Bacteroides fragilis group	16	0
Secnidazole	Bacteroides fragilis group	16	5
Telithromycin	Bacteroides fragilis group	16	6
Ticarcillin	Bacteroides fragilis group	16	308
Ticarcillin-Clavulanic acid	Bacteroides fragilis group	16	56
Tigecycline	Bacteroides fragilis group	16	5
Ampicillin	Bacteroides ovatus	16	5
Cefoxitin	Bacteroides ovatus	16	14
Clindamycin	Bacteroides ovatus	16	4
Imipenem	Bacteroides ovatus	16	0
Meropenem	Bacteroides ovatus	16	0
Metronidazole	Bacteroides ovatus	16	0
Moxifloxacin	Bacteroides ovatus	16	5
Piperacillin-Tazobactam	Bacteroides ovatus	16	9
Tigecycline	Bacteroides ovatus	16	8
Imipenem	Bacteroides spp	16	0
Moxifloxacin	Bacteroides spp	16	2
Amoxicillin	Bacteroides thetaiotaomicron	16	49
Ampicillin	Bacteroides thetaiotaomicron	16	9
Benzylpenicillin	Bacteroides thetaiotaomicron	16	14
Cefoxitin	Bacteroides thetaiotaomicron	16	73
Clindamycin	Bacteroides thetaiotaomicron	16	6
Doripenem	Bacteroides thetaiotaomicron	16	0
Ertapenem	Bacteroides thetaiotaomicron	16	0
Imipenem	Bacteroides thetaiotaomicron	16	0
Levofloxacin	Bacteroides thetaiotaomicron	16	3
Meropenem	Bacteroides thetaiotaomicron	16	0
Metronidazole	Bacteroides thetaiotaomicron	16	0
Moxifloxacin	Bacteroides thetaiotaomicron	16	16
Piperacillin-Tazobactam	Bacteroides thetaiotaomicron	16	49
Ticarcillin	Bacteroides thetaiotaomicron	16	14
Ticarcillin-Clavulanic acid	Bacteroides thetaiotaomicron	16	12
Tigecycline	Bacteroides thetaiotaomicron	16	20
Meropenem	Bacteroides uniformis	16	0
Moxifloxacin	Bacteroides uniformis	16	8
Piperacillin	Bacteroides uniformis	16	1
Tigecycline	Bacteroides uniformis	16	8
Meropenem	Bacteroides ureolyticus	16	0
Ampicillin	Bacteroides vulgatus	16	9
Cefoxitin	Bacteroides vulgatus	16	12
Clindamycin	Bacteroides vulgatus	16	1
Imipenem	Bacteroides vulgatus	16	0
Meropenem	Bacteroides vulgatus	16	0
Metronidazole	Bacteroides vulgatus	16	0
Moxifloxacin	Bacteroides vulgatus	16	15
Tigecycline	Bacteroides vulgatus	16	0
Ampicillin	Bifidobacterium longum	16	0
Clindamycin	Bifidobacterium longum	16	0
Erythromycin	Bifidobacterium longum	16	5
Gentamicin	Bifidobacterium longum	16	15
Streptomycin	Bifidobacterium longum	16	14
Tetracycline	Bifidobacterium longum	16	7
Vancomycin	Bifidobacterium longum	16	0
Streptomycin	Bifidobacterium pseudolongum	16	1
Tetracycline	Bifidobacterium pseudolongum	16	0
Vancomycin	Bifidobacterium pseudolongum	16	0
Ampicillin	Bifidobacterium spp	16	0
Erythromycin	Bifidobacterium spp	16	8
Gentamicin	Bifidobacterium spp	16	61
Streptomycin	Bifidobacterium spp	16	43
Tetracycline	Bifidobacterium spp	16	9
Vancomycin	Bifidobacterium spp	16	0
Clindamycin	Bifidobacterium thermophilum	16	6
Streptomycin	Bifidobacterium thermophilum	16	1
Tetracycline	Bifidobacterium thermophilum	16	0
Vancomycin	Bifidobacterium thermophilum	16	0
Aztreonam	Burkholderia cepacia	16	0
Cefotaxime	Burkholderia cepacia	16	5
Ceftazidime	Burkholderia cepacia	16	2
Ceftibuten	Burkholderia cepacia	16	0
Ciprofloxacin	Burkholderia cepacia	16	11
Ertapenem	Burkholderia cepacia	16	1
Imipenem	Burkholderia cepacia	16	7
Levofloxacin	Burkholderia cepacia	16	5
Meropenem	Burkholderia cepacia	16	5
Norfloxacin	Burkholderia cepacia	16	1
Ofloxacin	Burkholderia cepacia	16	2
Piperacillin	Burkholderia cepacia	16	3
Piperacillin-Tazobactam	Burkholderia cepacia	16	10
Tigecycline	Burkholderia cepacia	16	11
Tobramycin	Burkholderia cepacia	16	11
Trimethoprim-Sulfamethoxazole	Burkholderia cepacia	16	0
Amoxicillin	Campylobacter coli	16	7
Ampicillin	Campylobacter coli	16	42
Azithromycin	Campylobacter coli	16	0
Chloramphenicol	Campylobacter coli	16	40
Ciprofloxacin	Campylobacter coli	16	482
Clindamycin	Campylobacter coli	16	42
Doxycycline	Campylobacter coli	16	248
Erythromycin	Campylobacter coli	16	57
Florfenicol	Campylobacter coli	16	0
Gentamicin	Campylobacter coli	16	1
Nalidixic acid	Campylobacter coli	16	345
Neomycin	Campylobacter coli	16	4
Streptomycin	Campylobacter coli	16	102
Tetracycline	Campylobacter coli	16	45
Amoxicillin	Campylobacter jejuni	16	19
Ampicillin	Campylobacter jejuni	16	78
Azithromycin	Campylobacter jejuni	16	0
Chloramphenicol	Campylobacter jejuni	16	17
Ciprofloxacin	Campylobacter jejuni	16	811
Clindamycin	Campylobacter jejuni	16	27
Doxycycline	Campylobacter jejuni	16	142
Erythromycin	Campylobacter jejuni	16	3
Florfenicol	Campylobacter jejuni	16	5
Gentamicin	Campylobacter jejuni	16	0
Nalidixic acid	Campylobacter jejuni	16	279
Streptomycin	Campylobacter jejuni	16	5
Telithromycin	Campylobacter jejuni	16	93
Tetracycline	Campylobacter jejuni	16	139
Ciprofloxacin	Chryseobacterium meningosepticum	16	0
Ciprofloxacin	Chryseobacterium spp	16	1
Imipenem	Chryseobacterium spp	16	0
Ceftobiprole	Citrobacter braakii	16	0
Ciprofloxacin	Citrobacter braakii	16	0
Colistin	Citrobacter braakii	16	0
Gentamicin	Citrobacter braakii	16	1
Tetracycline	Citrobacter braakii	16	0
Trimethoprim-Sulfamethoxazole	Citrobacter braakii	16	1
Amikacin	Citrobacter freundii	16	22
Ampicillin	Citrobacter freundii	16	8
Ampicillin-Sulbactam (ratio)	Citrobacter freundii	16	53
Aztreonam	Citrobacter freundii	16	2
Cefalothin (a.k.a. Cefalotin)	Citrobacter freundii	16	3
Cefazolin	Citrobacter freundii	16	8
Cefepime	Citrobacter freundii	16	1
Cefotaxime	Citrobacter freundii	16	18
Cefoxitin	Citrobacter freundii	16	30
Cefpodoxime	Citrobacter freundii	16	4
Cefpodoxime-Clavulanic acid	Citrobacter freundii	16	6
Ceftazidime	Citrobacter freundii	16	15
Ceftibuten	Citrobacter freundii	16	91
Ceftobiprole	Citrobacter freundii	16	17
Cefuroxime	Citrobacter freundii	16	79
Ciprofloxacin	Citrobacter freundii	16	0
Colistin	Citrobacter freundii	16	0
Doripenem	Citrobacter freundii	16	0
Doxycycline	Citrobacter freundii	16	49
Ertapenem	Citrobacter freundii	16	0
Gentamicin	Citrobacter freundii	16	93
Imipenem	Citrobacter freundii	16	8
Levofloxacin	Citrobacter freundii	16	4
Loracarbef	Citrobacter freundii	16	1
Mecillinam	Citrobacter freundii	16	1
Meropenem	Citrobacter freundii	16	0
Moxifloxacin	Citrobacter freundii	16	0
Nalidixic acid	Citrobacter freundii	16	3
Piperacillin	Citrobacter freundii	16	41
Piperacillin-Tazobactam	Citrobacter freundii	16	143
Sulbactam	Citrobacter freundii	16	2
Tetracycline	Citrobacter freundii	16	0
Ticarcillin	Citrobacter freundii	16	167
Tigecycline	Citrobacter freundii	16	0
Tobramycin	Citrobacter freundii	16	81
Trimethoprim	Citrobacter freundii	16	10
Trimethoprim-Sulfamethoxazole	Citrobacter freundii	16	19
Amikacin	Citrobacter koseri	16	0
Ampicillin-Sulbactam (ratio)	Citrobacter koseri	16	4
Cefepime	Citrobacter koseri	16	0
Cefoxitin	Citrobacter koseri	16	24
Cefpodoxime	Citrobacter koseri	16	1
Ceftazidime	Citrobacter koseri	16	2
Ceftobiprole	Citrobacter koseri	16	4
Cefuroxime	Citrobacter koseri	16	26
Ciprofloxacin	Citrobacter koseri	16	0
Colistin	Citrobacter koseri	16	0
Doripenem	Citrobacter koseri	16	0
Ertapenem	Citrobacter koseri	16	0
Gentamicin	Citrobacter koseri	16	1
Imipenem	Citrobacter koseri	16	0
Mecillinam	Citrobacter koseri	16	0
Meropenem	Citrobacter koseri	16	0
Piperacillin-Tazobactam	Citrobacter koseri	16	23
Tetracycline	Citrobacter koseri	16	1
Ticarcillin	Citrobacter koseri	16	4
Ticarcillin-Clavulanic acid	Citrobacter koseri	16	143
Tigecycline	Citrobacter koseri	16	0
Tobramycin	Citrobacter koseri	16	3
Trimethoprim-Sulfamethoxazole	Citrobacter koseri	16	0
Amoxicillin	Citrobacter spp	16	23
Amoxicillin-Clavulanic acid (fixed)	Citrobacter spp	16	19
Ampicillin	Citrobacter spp	16	26
Ampicillin-Sulbactam (ratio)	Citrobacter spp	16	19
Cefalothin (a.k.a. Cefalotin)	Citrobacter spp	16	31
Cefazolin	Citrobacter spp	16	1
Cefotaxime	Citrobacter spp	16	4
Cefoxitin	Citrobacter spp	16	71
Cefpirome	Citrobacter spp	16	0
Ceftaroline	Citrobacter spp	16	0
Ceftazidime	Citrobacter spp	16	45
Ceftobiprole	Citrobacter spp	16	34
Ceftriaxone	Citrobacter spp	16	1
Cefuroxime	Citrobacter spp	16	164
Chloramphenicol	Citrobacter spp	16	21
Ciprofloxacin	Citrobacter spp	16	1
Colistin	Citrobacter spp	16	0
Doripenem	Citrobacter spp	16	0
Ertapenem	Citrobacter spp	16	0
Fosfomycin	Citrobacter spp	16	0
Gatifloxacin	Citrobacter spp	16	6
Gentamicin	Citrobacter spp	16	0
Imipenem	Citrobacter spp	16	2
Levofloxacin	Citrobacter spp	16	5
Loracarbef	Citrobacter spp	16	0
Mecillinam	Citrobacter spp	16	1
Meropenem	Citrobacter spp	16	0
Minocycline	Citrobacter spp	16	7
Moxifloxacin	Citrobacter spp	16	3
Nalidixic acid	Citrobacter spp	16	15
Norfloxacin	Citrobacter spp	16	0
Ofloxacin	Citrobacter spp	16	1
Piperacillin	Citrobacter spp	16	57
Piperacillin-Tazobactam	Citrobacter spp	16	41
Sparfloxacin	Citrobacter spp	16	5
Streptomycin	Citrobacter spp	16	1
Sulfamethoxazole	Citrobacter spp	16	63
Tetracycline	Citrobacter spp	16	2
Tigecycline	Citrobacter spp	16	0
Tobramycin	Citrobacter spp	16	5
Trimethoprim	Citrobacter spp	16	0
Trimethoprim-Sulfamethoxazole	Citrobacter spp	16	37
Benzylpenicillin	Clostridium butyricum	16	0
Piperacillin	Clostridium butyricum	16	0
Amoxicillin	Clostridium difficile	16	1
Benzylpenicillin	Clostridium difficile	16	16
Ciprofloxacin	Clostridium difficile	16	143
Clindamycin	Clostridium difficile	16	121
Daptomycin	Clostridium difficile	16	0
Ertapenem	Clostridium difficile	16	7
Erythromycin	Clostridium difficile	16	19
Fidaxomicin	Clostridium difficile	16	0
Fusidic acid	Clostridium difficile	16	0
Linezolid	Clostridium difficile	16	1
Meropenem	Clostridium difficile	16	0
Metronidazole	Clostridium difficile	16	0
Moxifloxacin	Clostridium difficile	16	184
Piperacillin	Clostridium difficile	16	173
Piperacillin-Tazobactam	Clostridium difficile	16	135
Rifampicin	Clostridium difficile	16	0
Teicoplanin	Clostridium difficile	16	0
Tetracycline	Clostridium difficile	16	15
Tigecycline	Clostridium difficile	16	0
Vancomycin	Clostridium difficile	16	1
Amoxicillin	Clostridium perfringens	16	0
Benzylpenicillin	Clostridium perfringens	16	0
Ciprofloxacin	Clostridium perfringens	16	0
Clarithromycin	Clostridium perfringens	16	0
Clindamycin	Clostridium perfringens	16	1
Erythromycin	Clostridium perfringens	16	0
Imipenem	Clostridium perfringens	16	0
Moxifloxacin	Clostridium perfringens	16	0
Piperacillin	Clostridium perfringens	16	1
Piperacillin-Tazobactam	Clostridium perfringens	16	0
Roxithromycin	Clostridium perfringens	16	0
Sparfloxacin	Clostridium perfringens	16	0
Telithromycin	Clostridium perfringens	16	0
Tigecycline	Clostridium perfringens	16	0
Benzylpenicillin	Clostridium ramosum	16	0
Benzylpenicillin	Clostridium septicum	16	0
Benzylpenicillin	Clostridium sporogenes	16	0
Benzylpenicillin	Clostridium spp	16	0
Ciprofloxacin	Clostridium spp	16	5
Daptomycin	Clostridium spp	16	1
Ertapenem	Clostridium spp	16	0
Imipenem	Clostridium spp	16	0
Metronidazole	Clostridium spp	16	0
Moxifloxacin	Clostridium spp	16	1
Oxacillin	Clostridium spp	16	19
Piperacillin-Tazobactam	Clostridium spp	16	8
Quinupristin-Dalfopristin	Clostridium spp	16	0
Telithromycin	Clostridium spp	16	0
Vancomycin	Clostridium spp	16	0
Benzylpenicillin	Corynebacterium amycolatum	16	0
Ciprofloxacin	Corynebacterium amycolatum	16	0
Clindamycin	Corynebacterium amycolatum	16	0
Gentamicin	Corynebacterium amycolatum	16	4
Linezolid	Corynebacterium amycolatum	16	0
Moxifloxacin	Corynebacterium amycolatum	16	10
Rifampicin	Corynebacterium amycolatum	16	0
Tetracycline	Corynebacterium amycolatum	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium amycolatum	16	0
Vancomycin	Corynebacterium amycolatum	16	0
Benzylpenicillin	Corynebacterium jeikeium	16	1
Cefepime	Corynebacterium jeikeium	16	6
Ciprofloxacin	Corynebacterium jeikeium	16	0
Clindamycin	Corynebacterium jeikeium	16	2
Daptomycin	Corynebacterium jeikeium	16	0
Gentamicin	Corynebacterium jeikeium	16	0
Imipenem	Corynebacterium jeikeium	16	47
Linezolid	Corynebacterium jeikeium	16	0
Moxifloxacin	Corynebacterium jeikeium	16	2
Oxacillin	Corynebacterium jeikeium	16	42
Piperacillin	Corynebacterium jeikeium	16	47
Rifampicin	Corynebacterium jeikeium	16	1
Tetracycline	Corynebacterium jeikeium	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium jeikeium	16	0
Vancomycin	Corynebacterium jeikeium	16	0
Benzylpenicillin	Corynebacterium pseudodiphtheriticum	16	0
Ciprofloxacin	Corynebacterium pseudodiphtheriticum	16	0
Clindamycin	Corynebacterium pseudodiphtheriticum	16	0
Gentamicin	Corynebacterium pseudodiphtheriticum	16	0
Linezolid	Corynebacterium pseudodiphtheriticum	16	0
Moxifloxacin	Corynebacterium pseudodiphtheriticum	16	0
Rifampicin	Corynebacterium pseudodiphtheriticum	16	0
Tetracycline	Corynebacterium pseudodiphtheriticum	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium pseudodiphtheriticum	16	0
Benzylpenicillin	Corynebacterium spp	16	4
Ceftobiprole	Corynebacterium spp	16	25
Ciprofloxacin	Corynebacterium spp	16	3
Clindamycin	Corynebacterium spp	16	5
Doripenem	Corynebacterium spp	16	26
Gentamicin	Corynebacterium spp	16	5
Imipenem	Corynebacterium spp	16	0
Linezolid	Corynebacterium spp	16	0
Moxifloxacin	Corynebacterium spp	16	19
Rifampicin	Corynebacterium spp	16	2
Tetracycline	Corynebacterium spp	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium spp	16	4
Vancomycin	Corynebacterium spp	16	0
Ampicillin	Corynebacterium striatum	16	0
Benzylpenicillin	Corynebacterium striatum	16	0
Cefazolin	Corynebacterium striatum	16	0
Cefuroxime	Corynebacterium striatum	16	5
Ciprofloxacin	Corynebacterium striatum	16	1
Clindamycin	Corynebacterium striatum	16	1
Doxycycline	Corynebacterium striatum	16	0
Gentamicin	Corynebacterium striatum	16	1
Imipenem	Corynebacterium striatum	16	0
Levofloxacin	Corynebacterium striatum	16	1
Linezolid	Corynebacterium striatum	16	0
Moxifloxacin	Corynebacterium striatum	16	12
Rifampicin	Corynebacterium striatum	16	0
Tetracycline	Corynebacterium striatum	16	0
Tigecycline	Corynebacterium striatum	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium striatum	16	2
Vancomycin	Corynebacterium striatum	16	0
Benzylpenicillin	Corynebacterium urealyticum	16	3
Ciprofloxacin	Corynebacterium urealyticum	16	2
Clindamycin	Corynebacterium urealyticum	16	2
Gentamicin	Corynebacterium urealyticum	16	0
Linezolid	Corynebacterium urealyticum	16	0
Moxifloxacin	Corynebacterium urealyticum	16	3
Rifampicin	Corynebacterium urealyticum	16	1
Tetracycline	Corynebacterium urealyticum	16	0
Trimethoprim-Sulfamethoxazole	Corynebacterium urealyticum	16	3
Vancomycin	Corynebacterium urealyticum	16	0
Tigecycline	Eikenella corrodens	16	0
Amikacin	Enterobacter aerogenes	16	58
Amoxicillin	Enterobacter aerogenes	16	3
Ampicillin-Sulbactam (ratio)	Enterobacter aerogenes	16	133
Aztreonam	Enterobacter aerogenes	16	15
Cefalothin (a.k.a. Cefalotin)	Enterobacter aerogenes	16	2
Cefazolin	Enterobacter aerogenes	16	0
Cefepime	Enterobacter aerogenes	16	18
Cefoperazone	Enterobacter aerogenes	16	1
Cefotaxime	Enterobacter aerogenes	16	15
Cefoxitin	Enterobacter aerogenes	16	42
Cefpodoxime	Enterobacter aerogenes	16	3
Ceftaroline	Enterobacter aerogenes	16	0
Ceftazidime	Enterobacter aerogenes	16	85
Ceftibuten	Enterobacter aerogenes	16	18
Ceftobiprole	Enterobacter aerogenes	16	53
Cefuroxime	Enterobacter aerogenes	16	128
Ciprofloxacin	Enterobacter aerogenes	16	46
Colistin	Enterobacter aerogenes	16	3
Doripenem	Enterobacter aerogenes	16	0
Doxycycline	Enterobacter aerogenes	16	14
